WKT,t50_fid,name_ascii,macronated,name,hway_num,rna_sufi,lane_count,way_count,status,surface
"LINESTRING (174.760645121708 -36.8687734406587,174.760432607842 -36.8686953722346,174.760396362059 -36.8686843864924,174.760366695413 -36.868678273268,174.76034686543 -36.8686765823056,174.760326720737 -36.8686763805139,174.760309302795 -36.8686770901393,174.759807792185 -36.8687232353683,174.759766890347 -36.8687261116426,174.759734055048 -36.8687265709115,174.759697159531 -36.8687262817992,174.759651159152 -36.8687248124571,174.758019537762 -36.8686290900735,174.757845967795 -36.8686189059026)",3287316,AKIRAHO STREET,N,AKIRAHO STREET,,1825087,2,,,sealed
"LINESTRING (174.764386199432 -36.8693854475873,174.763630251454 -36.869126974779,174.763206991976 -36.8689932312658,174.762781971039 -36.8688563405329,174.762450145621 -36.8687507359551,174.761988822647 -36.8686039162324,174.761950828476 -36.8685949632827,174.761911780102 -36.8685891977774,174.761873921221 -36.8685861339714,174.761852694104 -36.8685861810354,174.761821168293 -36.8685872857528,174.761774864028 -36.8685927548659,174.761513956704 -36.8686295366311,174.761291634027 -36.8686581538624,174.76122878242 -36.8686662439914,174.761143937423 -36.8686771649127,174.761041573052 -36.8686895577428,174.760988658122 -36.8686939672059,174.760926639121 -36.8686948863723,174.760844813345 -36.8686929272151,174.760690384208 -36.8686902267876)",3261541,ENFIELD STREET,N,ENFIELD STREET,,1825138,2,,,sealed
"LINESTRING (174.75460863079 -36.8676662499033,174.754724579524 -36.8676621715931,174.754882380801 -36.8676594733187,174.754942431281 -36.8676580077311,174.7550265505 -36.8676529787236,174.755134725222 -36.8676438086796,174.755242257021 -36.8676322811066,174.755302178837 -36.8676252433295,174.75536675649 -36.8676157698113,174.755441847252 -36.8676023552941,174.755506285227 -36.8675867311931,174.755575346553 -36.8675672531037,174.755643154536 -36.8675444801549,174.755702162607 -36.8675232568141,174.75575930693 -36.8674978012351,174.755827417497 -36.8674681590789,174.755892375671 -36.8674386608148,174.755962696493 -36.8674043809551,174.756032460971 -36.8673645696196,174.756201589495 -36.8672669124071,174.75642928164 -36.8671437023671,174.756593899067 -36.8670474939493)",3319104,,N,,,0,1,,,sealed
"LINESTRING (174.759058777571 -36.8674712639764,174.758955525433 -36.8674602494427,174.758885435468 -36.8674525836424,174.758843636424 -36.8674476636366,174.758803697809 -36.8674379696045,174.758776549707 -36.8674278221387,174.758753302669 -36.8674160350661,174.758728652903 -36.8674003127568,174.758708500889 -36.8673803037799,174.758686865324 -36.8673529320539,174.758666835281 -36.8673239547028,174.758510670078 -36.867103595517,174.757839197665 -36.8661560847769)",3287303,RURU STREET,N,RURU STREET,,1831584,2,,,sealed
"LINESTRING (174.756593899067 -36.8670474939493,174.755343593318 -36.8657809041938,174.754936388574 -36.8653683837109)",3261553,VIRGINIA AVENUE EAST,N,VIRGINIA AVENUE EAST,,1824200,2,,,sealed
"LINESTRING (174.755298833468 -36.864692798806,174.757190062156 -36.8665927131542)",3287307,CHARLOTTE STREET,N,CHARLOTTE STREET,,1824649,2,,,sealed
"LINESTRING (174.761219687927 -36.8666652356885,174.760421474487 -36.8670251885125,174.760337217735 -36.8670631845788,174.759524131139 -36.8674228028751,174.759452626692 -36.8674533879185,174.759406545146 -36.8674680564183,174.759358435224 -36.8674786105594,174.759306995433 -36.8674845522394,174.759267026113 -36.8674846257718,174.759223190124 -36.8674847565405,174.75916827909 -36.8674798721476,174.759058777571 -36.8674712639764)",3287317,SHADDOCK STREET,N,SHADDOCK STREET,,1818969,2,,,sealed
"LINESTRING (174.762642268063 -36.8643906376909,174.762554482903 -36.8646747092073,174.762431352596 -36.8650693778192,174.762206941368 -36.8657812473597,174.762089729827 -36.8661443772564,174.761948886307 -36.8665850926272,174.761943394797 -36.866602561863,174.761937295698 -36.8666199031041,174.761930480158 -36.8666341354213,174.76192308982 -36.8666469323105,174.761910546675 -36.866663081087,174.76190254413 -36.866671593056,174.761891071341 -36.8666801303433,174.761872832636 -36.8666904579733,174.761847262517 -36.8667016919987,174.761745153196 -36.8667521786812)",3287319,BURLEIGH STREET,N,BURLEIGH STREET,,1824292,2,,,sealed
"LINESTRING (174.747902512382 -36.8635976100711,174.747988151576 -36.8636713764484,174.748200798213 -36.8638403121306,174.748612344574 -36.8641649780038,174.748731492308 -36.8642605571874,174.749138577052 -36.8645821050786,174.749245659495 -36.8646727741427,174.749281288132 -36.8647029422228,174.74929364449 -36.8647136224201,174.749318246146 -36.8647337523074,174.749862044953 -36.8651789836505)",3287305,BRISBANE STREET,N,BRISBANE STREET,,1824333,2,,,sealed
"LINESTRING (174.751904384041 -36.864680883113,174.752814144178 -36.8640617457136,174.753252625967 -36.8637695487035,174.753272576155 -36.8637563876441,174.753296369745 -36.8637465769519,174.753315612527 -36.8637436439631,174.753334530181 -36.8637471486633,174.753350830617 -36.8637597748269,174.753375001102 -36.86378235738)",3319110,TAKAU STREET,N,TAKAU STREET,,1824165,2,,,sealed
"LINESTRING (174.752781740764 -36.8620766338435,174.752071874096 -36.8614490237794,174.752005787223 -36.8613911674212,174.751948171109 -36.8613343191247,174.751877799136 -36.8612632328361,174.7516639219 -36.8610660691679,174.751604348129 -36.8610135597859,174.751376743311 -36.8608270904885)",3319063,NIXON STREET,N,NIXON STREET,,1830558,2,,,sealed
"LINESTRING (174.752480276014 -36.8608042902965,174.752488245064 -36.8608222834898,174.752497644624 -36.8608535504217,174.752505020522 -36.8608912458454,174.75255736243 -36.861123111878,174.752566775356 -36.8611549608738,174.752578266226 -36.8611827078465,174.752594044672 -36.8612080652088,174.752625376946 -36.8612488963884,174.752684051159 -36.8613143329822,174.7528057877 -36.8614788732739,174.753092775619 -36.8618433706595,174.753106175107 -36.8618597892583,174.753117787973 -36.86188117809,174.753125243538 -36.8619022145392,174.753127959148 -36.8619260195458,174.753122582603 -36.8619441284666,174.753109837148 -36.8619565297287,174.75308346468 -36.8619743670447,174.752928627734 -36.8620800833183,174.752909276668 -36.8620892569455,174.752885750579 -36.8620959287344,174.752857531844 -36.8620963450072,174.752828483574 -36.8620921207689,174.752802986369 -36.8620849364036,174.752781740764 -36.8620766338435)",3319064,BURGOYNE STREET,N,BURGOYNE STREET,,1831496,2,,,sealed
"LINESTRING (174.751722273048 -36.8605436502185,174.751128087113 -36.8600904948289,174.751065340052 -36.8600410802686,174.751009760768 -36.85999073442,174.750174833472 -36.8591510307792)",3287326,MAIDSTONE STREET,N,MAIDSTONE STREET,,1823970,2,,,sealed
"LINESTRING (174.75274817858 -36.8597113952975,174.752587812897 -36.8598445890468,174.752440632697 -36.859964544765,174.752273026781 -36.8601000090023,174.752072893061 -36.8602574226603,174.751880550602 -36.8604147211198,174.751722273048 -36.8605436502185,174.751624801433 -36.8606230489165,174.751461987144 -36.8607572489158,174.751376743311 -36.8608270904884,174.751334124639 -36.8608620085004,174.751209026425 -36.8609637536738,174.751049219124 -36.8610937265604,174.750914682905 -36.8611992934042,174.750900112512 -36.8612107262387,174.750721191153 -36.8613547042132,174.750510490057 -36.8615209184796,174.750415767913 -36.8615943349323,174.750318320863 -36.8616698627399,174.750181902972 -36.8617768211209,174.750114496749 -36.8618296704645,174.750043123068 -36.8618856303453)",3278835,GREAT NORTH ROAD,N,GREAT NORTH ROAD,,1818407,2,,,sealed
"LINESTRING (174.753155206155 -36.8602681130756,174.752973855157 -36.8603817125527,174.752923050782 -36.8604143011268,174.752811501185 -36.8604858531405,174.752752171824 -36.8605210974685,174.75271797848 -36.8605444013478,174.752691712949 -36.8605624839673,174.752668456549 -36.860582562842,174.752638620499 -36.8606112474544,174.752587517575 -36.8606729122681,174.752565865722 -36.8607076007916,174.752549013747 -36.8607299683411,174.75253040638 -36.8607496388148,174.752511399581 -36.8607703364005,174.752480276014 -36.8608042902965,174.752447572426 -36.8608334038295,174.752438076206 -36.8608418578833,174.752421884538 -36.8608536528165,174.752081923589 -36.8611013044044,174.751877799136 -36.8612632328361)",3287309,CHAPMAN STREET,N,CHAPMAN STREET,,1831557,2,,,sealed
"LINESTRING (174.753429844469 -36.860682140576,174.75434094153 -36.8603145319601,174.754418094763 -36.8602834015211,174.754699467817 -36.8601651114141,174.754847197017 -36.8601064263494,174.754940587879 -36.8600700154573,174.755052229151 -36.8600322046548,174.755272206682 -36.8599585370006,174.755299229333 -36.8599463239075,174.755308969644 -36.8599360552216,174.755312258232 -36.8599191298667,174.755307022758 -36.8598968466472,174.7552973109 -36.8598778121994)",3287310,OPHIR STREET,N,OPHIR STREET,,3071056,2,,,sealed
"LINESTRING (174.754654756854 -36.860810296137,174.75434094153 -36.8603145319601,174.753962234372 -36.8597162422257,174.75364687933 -36.8592180290694,174.753539923434 -36.8590947387246)",3287327,GUNDRY STREET,N,GUNDRY STREET,,1824751,2,,,sealed
"LINESTRING (174.753040058489 -36.8600955152162,174.753962234372 -36.8597162422257,174.754580122711 -36.8594621104537)",3287342,ABBEY STREET,N,ABBEY STREET,,3018093,2,,,sealed
"LINESTRING (174.755997405614 -36.8593247482295,174.756001991759 -36.8592179801848,174.756000962937 -36.8591389123132,174.755991815616 -36.8590122625495,174.755978122084 -36.8589258492892,174.75595562404 -36.8588301506852,174.755934322893 -36.8587526370442,174.755907599667 -36.8586770864277,174.755886615622 -36.8586133766905,174.755853372959 -36.8585259967013,174.755784776816 -36.858308586499,174.755784763448 -36.8583085441312,174.755784093707 -36.858306421425,174.755707532855 -36.8580637652287,174.75562050988 -36.8578594001174,174.75559174829 -36.8577841508321,174.755562645143 -36.8576939208245,174.755530668223 -36.85757897422,174.755508417806 -36.8574807192334,174.755506899535 -36.8574707863084,174.755471771212 -36.8572409746724)",6635824,,N,,16,0,1,,,sealed
"LINESTRING (174.755298833468 -36.864692798806,174.755280866375 -36.8646746677929,174.755276700759 -36.8646593983692,174.755280193103 -36.864645242549,174.755292551859 -36.8646295667797,174.755313020682 -36.864613045621,174.756042807564 -36.8640824358873,174.756088483285 -36.8640458828581,174.75610759298 -36.8640272878293,174.756126513044 -36.8640028593981,174.756139562864 -36.8639812199522,174.756150344507 -36.8639583070787,174.756170855124 -36.8639133928229,174.756188973191 -36.8638714261672,174.756398860455 -36.863475911177)",3319113,FLEET STREET,N,FLEET STREET,,1824628,2,,,sealed
"LINESTRING (174.756398860455 -36.863475911177,174.757654942798 -36.8637588362806,174.757769854527 -36.8637752714669,174.75791677604 -36.8637962850123,174.758565161779 -36.8639541261687)",3287308,MACAULAY STREET,N,MACAULAY STREET,,1823974,2,,,sealed
"LINESTRING (174.759592579127 -36.8651520251341,174.760121581142 -36.8636021989846)",3287320,DUNDONALD STREET,N,DUNDONALD STREET,,1824348,2,,,sealed
"LINESTRING (174.756350100763 -36.8621547729818,174.756624432394 -36.8621404631921,174.75681418004 -36.8621820915127,174.75759688843 -36.8623538031958,174.758842218127 -36.8626269944652,174.759361785916 -36.8627409687584)",3287311,RANDOLPH STREET,N,RANDOLPH STREET,,1823743,1,,,sealed
"LINESTRING (174.757375479707 -36.8629927399524,174.75759688843 -36.8623538031958,174.757807794209 -36.8617451650268,174.757811641938 -36.8617340612345,174.758014203632 -36.8612933926035)",3287312,FRANCE STREET SOUTH,N,FRANCE STREET SOUTH,,1824632,2,,,sealed
"LINESTRING (174.763776009353 -36.8616910395639,174.76359459191 -36.8614292989005,174.763515881966 -36.8613116736354,174.763441715957 -36.8612100887853,174.763378883725 -36.8611291404995,174.763329980527 -36.8610728183888,174.763280396224 -36.8610232186677,174.763224025424 -36.8609690209244,174.763174600269 -36.8609220939823,174.763141200688 -36.860890382766,174.76306349301 -36.860816367327,174.762991026775 -36.8607523402728,174.762960168078 -36.8607284429074,174.762894085922 -36.8606772679719,174.762746941991 -36.8605619995166,174.762642532758 -36.8604890504926,174.762533069431 -36.8604219647682,174.762454939763 -36.8603765079341)",3319128,AUCKLAND-HAMILTON MOTORWAY,N,AUCKLAND-HAMILTON MOTORWAY,1,3017109,4,,,sealed
"LINESTRING (174.757710867231 -36.8602259216115,174.757605029884 -36.86020485048,174.757503747727 -36.8601798462981,174.757420861169 -36.8601531638687,174.757332167155 -36.8601217585948,174.757225023623 -36.8600783569877,174.757159641615 -36.8600489440283,174.757071594314 -36.8600054572885,174.757001156274 -36.8599671488228,174.75696795181 -36.8599470134181,174.756951378604 -36.8599369631583,174.756931944583 -36.8599251780468,174.756846967031 -36.8598663319071,174.756774643595 -36.8598098449226,174.756722764518 -36.8597667948436,174.756675959501 -36.859723084757,174.756612431404 -36.8596593911894,174.756562942786 -36.859608352236,174.756519473878 -36.8595583221152,174.756481249052 -36.8595068768662,174.756430155091 -36.8594346033731,174.756378080621 -36.8593512442909,174.756339422738 -36.8592822922685,174.756295263166 -36.8591953108309,174.756275141196 -36.859153897611,174.756196662924 -36.858992381007,174.756188444206 -36.8589754661581,174.756092322972 -36.8587782492744,174.755993995686 -36.8585798949555,174.755922254867 -36.8584313931459,174.755840560752 -36.858291523617,174.755840534552 -36.8582914787588,174.755839181559 -36.8582891622933,174.755707532855 -36.8580637652287)",6635827,AUCKLAND-HAMILTON MOTORWAY,N,AUCKLAND-HAMILTON MOTORWAY,1,3017109,1,,,sealed
"LINESTRING (174.75658957302 -36.8599249217604,174.756588872659 -36.85980961681,174.756562942786 -36.859608352236,174.756528042145 -36.8594396362089,174.75649603906 -36.8593123274656,174.756449146642 -36.8591275806852,174.756390109312 -36.8588550881262,174.756368253876 -36.8587282891253,174.756344896586 -36.858639810449,174.756315439068 -36.8585389554306,174.756185729008 -36.8581858521341)",6635823,AUCKLAND-KUMEU MOTORWAY,N,AUCKLAND-KUMEU MOTORWAY,16,3037337,1,,,sealed
"LINESTRING (174.759229077913 -36.860253236208,174.758943431868 -36.8602413983693,174.758602228464 -36.8602155270309,174.758463960792 -36.8601965665333,174.758245647777 -36.8601592031904,174.758205167263 -36.8601493201077,174.758095752612 -36.8601241795447,174.758070684897 -36.8601170789374,174.757928276849 -36.8600695055067,174.75775815637 -36.8600074390157,174.757609087392 -36.8599463200797,174.757534281719 -36.8599120956292,174.757473024267 -36.8598786207693,174.757460939309 -36.85987201689,174.757385717635 -36.8598285858561,174.757374499303 -36.8598218784938,174.757268443957 -36.8597584686294,174.757117609068 -36.8596514003051,174.75702597399 -36.8595839123972,174.756962933837 -36.8595309053534,174.756893486801 -36.8594680565802,174.756820329061 -36.8593974551795,174.756753464704 -36.8593317298029,174.756685121424 -36.8592633790013,174.75659691158 -36.8591751605644,174.756573613039 -36.859144240938,174.756529890381 -36.859081742661,174.756521064444 -36.8590691263109,174.756492464315 -36.8590259312062,174.756433419615 -36.8589274649821,174.756390109312 -36.8588550881262,174.756333326102 -36.8587601956012)",3287329,AUCKLAND-HAMILTON MOTORWAY,N,AUCKLAND-HAMILTON MOTORWAY,1,3017109,1,,,sealed
"LINESTRING (174.758570724224 -36.8593159443261,174.758549419842 -36.8593053632619,174.758527486844 -36.859292216356,174.758503796506 -36.8592759515634,174.758488463255 -36.8592595630937,174.758465385888 -36.8592316231233,174.758446633396 -36.8592004374026,174.758422207213 -36.8591520127019,174.758357028719 -36.8590133066809,174.758065181117 -36.8583922144719,174.757744688752 -36.8577101518665)",3287330,EAST STREET,N,EAST STREET,,3002014,2,,,sealed
"LINESTRING (174.758979968727 -36.85716162573,174.759056280722 -36.8577069100354,174.759059285939 -36.8577235584471,174.759067667658 -36.8578349982732,174.759029037829 -36.8582883901926,174.759029341997 -36.8583677130035,174.759033622299 -36.8584083732796,174.759045864278 -36.858457842612,174.759058557457 -36.8584967063558,174.759065023491 -36.8585133729374,174.759074051423 -36.8585366445012,174.759276584764 -36.8589966847128,174.759291277178 -36.8590446557533,174.759309755487 -36.8591182698648,174.759349445807 -36.8593611370838)",3287331,MERCURY LANE,N,MERCURY LANE,,1824621,2,,,sealed
"LINESTRING (174.763375198908 -36.8592090469621,174.763292614599 -36.8593571653253,174.763124100256 -36.8596693187752,174.763051649448 -36.8597982511393,174.763019843279 -36.8598566578031,174.762996153069 -36.8599076197279,174.76297350447 -36.8599678878893,174.762949367932 -36.8600355042419,174.76292719456 -36.860116409716,174.762924286639 -36.8602437026641,174.762937124826 -36.8603523936617)",6082311,STATE HIGHWAY 1,N,STATE HIGHWAY 1,1,3027695,1,,,sealed
